Name,Score,Start,End,Pval
Shuf_NC_054858.1_2153160_2152479_Aspergillus_puulaauensis,7.438,314,322,0.337
Shuf_NC_054857.1_4721987_4721886_Aspergillus_puulaauensis,6.361,199,207,0.238
Shuf_NC_054860.1_1253927_1253507_Aspergillus_puulaauensis,6.194,38,46,0.891
Shuf_NC_054859.1_2392396_2391650_Aspergillus_puulaauensis,6.026,474,488,0.488
Shuf_NC_054858.1_2345487_2344793_Aspergillus_puulaauensis,12.449,34,126,0.355
Shuf_NC_054858.1_551810_552442_Aspergillus_puulaauensis,10.251,413,472,0.457
Shuf_NC_054860.1_2964301_2964115_Aspergillus_puulaauensis,13.359,64,99,0.049
Shuf_NC_054864.1_2569666_2569189,0,0,0,1
Shuf_NC_054857.1_2155202_2154431_Aspergillus_puulaauensis,8.469,696,734,0.317
Shuf_NC_054859.1_4492486_4492269_Aspergillus_puulaauensis,10.199,133,210,0.790
Shuf_NC_054860.1_3508585_3508686_Aspergillus_puulaauensis,6.789,21,65,0.468
Shuf_NC_054857.1_1490894_1490749,0,0,0,1
Shuf_NC_054860.1_677384_677823_Aspergillus_puulaauensis,9.199,288,305,0.595
Shuf_NC_054860.1_3873740_3874079_Aspergillus_puulaauensis,10.538,381,419,0.144
Shuf_NC_054864.1_2657325_2657196_Aspergillus_puulaauensis,14.245,36,59,0.491
Shuf_NC_054863.1_195970_196435_Aspergillus_puulaauensis,13.879,335,379,0.574
Shuf_NC_054863.1_583462_582913_Aspergillus_puulaauensis,10.919,510,548,0.188
Shuf_NC_054864.1_2001228_2000763_Aspergillus_puulaauensis,15.945,450,494,0.516
Shuf_NC_054860.1_1816466_1816686_Aspergillus_puulaauensis,7.848,4,18,0.524
Shuf_NC_054863.1_1598952_1599622_Aspergillus_puulaauensis,12.059,215,253,0.087
Shuf_NC_054860.1_3382592_3382480_Aspergillus_puulaauensis,6.570,49,75,0.506
Shuf_NC_054860.1_2937306_2937438_Aspergillus_puulaauensis,6.553,13,21,0.405
Shuf_NC_054862.1_278937_279072_Aspergillus_puulaauensis,6.183,150,161,0.983
Shuf_NC_054857.1_1704198_1704363_Aspergillus_puulaauensis,15.675,45,89,0.347
Shuf_NC_054858.1_3185961_3186854_Aspergillus_puulaauensis,13.807,242,271,0.900
Shuf_NC_054859.1_3394066_3394170_Aspergillus_puulaauensis,17.094,182,247,0.510
Shuf_NC_054861.1_3958043_3958374_Aspergillus_puulaauensis,17.796,321,392,0.133
Shuf_NC_054857.1_4661454_4662560_Aspergillus_puulaauensis,9.366,666,677,0.561
Shuf_NC_054859.1_3781636_3781724_Aspergillus_puulaauensis,4.918,110,121,0.341
Shuf_NC_054863.1_237318_237557_Aspergillus_puulaauensis,8.860,17,37,0.393
Shuf_NC_054859.1_4494565_4495539_Aspergillus_puulaauensis,5.803,93,113,0.492
Shuf_NC_054859.1_2626613_2626250_Aspergillus_puulaauensis,12.175,429,455,0.162
Shuf_NC_054864.1_2342904_2342734_Aspergillus_puulaauensis,14.411,42,62,0.091
Shuf_NC_054860.1_2017630_2017871_Aspergillus_puulaauensis,16.253,273,365,0.028
Shuf_NC_054863.1_3168014_3167666_Aspergillus_puulaauensis,7.497,131,145,0.739
Shuf_NC_054864.1_1721388_1721711_Aspergillus_puulaauensis,12.097,264,290,0.015
Shuf_NC_054859.1_4285145_4285973_Aspergillus_puulaauensis,10.774,395,415,0.462
Shuf_NC_054861.1_2812667_2812837_Aspergillus_puulaauensis,13.171,222,263,0.080
Shuf_NC_054857.1_517081_516765_Aspergillus_puulaauensis,10.525,257,268,0.305
Shuf_NC_054857.1_3200934_3200848_Aspergillus_puulaauensis,3.530,186,197,0.937
Shuf_NC_054862.1_446380_445757_Aspergillus_puulaauensis,8.027,433,462,0.417
Shuf_NC_054864.1_1736645_1736735_Aspergillus_puulaauensis,8.298,36,68,0.700
Shuf_NC_054864.1_285157_284830_Aspergillus_puulaauensis,8.944,119,139,0.151
Shuf_NC_054858.1_1877702_1877838_Aspergillus_puulaauensis,16.502,66,131,0.267
Shuf_NC_054857.1_3184942_3183896_Aspergillus_puulaauensis,7.788,192,206,0.339
Shuf_NC_054859.1_956663_956788_Aspergillus_puulaauensis,9.051,223,249,0.122
Shuf_NC_054859.1_910875_911321_Aspergillus_puulaauensis,7.627,516,524,0.042
Shuf_NC_054860.1_4020412_4020608_Aspergillus_puulaauensis,15.482,210,266,0.001
Shuf_NC_054860.1_2660251_2660020_Aspergillus_puulaauensis,6.946,345,353,0.815
Shuf_NC_054864.1_2659998_2660182_Aspergillus_puulaauensis,12.992,100,123,0.350
Shuf_NC_054857.1_3687631_3687823_Aspergillus_puulaauensis,6.196,36,50,0.684
Shuf_NC_054860.1_967795_967524_Aspergillus_puulaauensis,14.862,307,339,0.040
Shuf_NC_054858.1_204019_204247_Aspergillus_puulaauensis,7.873,113,121,0.777
Shuf_NC_054859.1_2757366_2757232_Aspergillus_puulaauensis,8.874,116,169,0.488
Shuf_NC_054857.1_4648826_4649024_Aspergillus_puulaauensis,4.228,272,289,0.896
Shuf_NC_054858.1_2891908_2892001_Aspergillus_puulaauensis,16.187,43,78,0.056
Shuf_NC_054862.1_3125122_3126106_Aspergillus_puulaauensis,14.889,892,1110,0.232
Shuf_NC_054863.1_1583720_1584778_Aspergillus_puulaauensis,4.505,732,767,0.942
Shuf_NC_054859.1_1834751_1834531_Aspergillus_puulaauensis,12.756,311,322,0.130
Shuf_NC_054858.1_751968_752934_Aspergillus_puulaauensis,11.224,80,112,0.431
Shuf_NC_054861.1_3482689_3482110_Aspergillus_puulaauensis,8.432,438,476,0.626
Shuf_NC_054863.1_1602291_1602724_Aspergillus_puulaauensis,7.215,547,564,0.805
Shuf_NC_054858.1_4211463_4211687_Aspergillus_puulaauensis,5.438,134,151,0.625
Shuf_NC_054862.1_889316_888802_Aspergillus_puulaauensis,7.298,29,43,0.142
Shuf_NC_054857.1_4288723_4289298_Aspergillus_puulaauensis,11.006,168,266,0.716
Shuf_NC_054860.1_132781_132332_Aspergillus_puulaauensis,13.252,100,201,0.525
Shuf_NC_054857.1_927595_927750_Aspergillus_puulaauensis,5.304,231,239,0.499
Shuf_NC_054864.1_32719_32468,0,0,0,1
Shuf_NC_054859.1_4373822_4373697_Aspergillus_puulaauensis,10.843,162,209,0.844
Shuf_NC_054857.1_3877031_3876739_Aspergillus_puulaauensis,10.479,32,112,0.645
Shuf_NC_054859.1_1139336_1139645_Aspergillus_puulaauensis,10.016,17,28,0.048
Shuf_NC_054864.1_2282893_2282047_Aspergillus_puulaauensis,9.157,603,623,0.652
Shuf_NC_054860.1_524406_524640_Aspergillus_puulaauensis,9.027,105,119,0.428
Shuf_NC_054859.1_481301_480519_Aspergillus_puulaauensis,9.528,253,279,0.178
Shuf_NC_054857.1_687730_687946_Aspergillus_puulaauensis,7.344,38,55,0.920
Shuf_NC_054857.1_5867673_5868126_Aspergillus_puulaauensis,11.051,32,55,0.184
Shuf_NC_054860.1_3198820_3198165_Aspergillus_puulaauensis,9.548,724,738,0.444
Shuf_NC_054857.1_5867280_5867627_Aspergillus_puulaauensis,10.471,424,447,0.800
Shuf_NC_054863.1_3040336_3040748_Aspergillus_puulaauensis,5.183,142,150,0.463
Shuf_NC_054857.1_2937335_2937884_Aspergillus_puulaauensis,12.953,559,567,0.050
Shuf_NC_054860.1_771509_771183_Aspergillus_puulaauensis,13.897,44,76,0.020
Shuf_NC_054861.1_3789612_3789086_Aspergillus_puulaauensis,12.946,373,390,0.867
Shuf_NC_054857.1_337509_337414_Aspergillus_puulaauensis,8.160,136,156,0.515
Shuf_NC_054863.1_2123177_2123090_Aspergillus_puulaauensis,7.798,91,108,0.064
Shuf_NC_054860.1_971075_971761_Aspergillus_puulaauensis,16.401,692,748,0.522
Shuf_NC_054862.1_420229_420500_Aspergillus_puulaauensis,7.916,248,265,0.558
Shuf_NC_054862.1_1597414_1596505_Aspergillus_puulaauensis,10.256,971,1009,0.896
Shuf_NC_054864.1_561565_562499_Aspergillus_puulaauensis,12.915,938,961,0.017
Shuf_NC_054857.1_3936117_3935836_Aspergillus_puulaauensis,16.351,167,181,0.421
Shuf_NC_054859.1_3310134_3309072_Aspergillus_puulaauensis,5.233,600,611,0.134
Shuf_NC_054857.1_2392940_2393201_Aspergillus_puulaauensis,11.786,91,141,0.430
Shuf_NC_054860.1_276818_277160_Aspergillus_puulaauensis,11.364,2,25,0.701
Shuf_NC_054860.1_3395607_3395852_Aspergillus_puulaauensis,6.748,250,261,0.338
Shuf_NC_054862.1_2311781_2311412_Aspergillus_puulaauensis,6.135,299,310,0.894
Shuf_NC_054857.1_1422657_1422239_Aspergillus_puulaauensis,11.141,399,431,0.372
Shuf_NC_054863.1_60759_60960_Aspergillus_puulaauensis,18.178,251,271,0.015
Shuf_NC_054862.1_2662768_2662639_Aspergillus_puulaauensis,11.150,157,165,0.614
Shuf_NC_054860.1_4278053_4278311_Aspergillus_puulaauensis,13.004,339,368,0.249
Shuf_NC_054864.1_1407219_1407045_Aspergillus_puulaauensis,7.819,50,70,0.183
Shuf_NC_054859.1_3629964_3630654_Aspergillus_puulaauensis,10.613,782,814,0.825
Shuf_NC_054858.1_1092994_1093079_Aspergillus_puulaauensis,7.939,101,133,0.340
Shuf_NC_054863.1_1098265_1098411_Aspergillus_puulaauensis,13.448,210,224,0.591
Shuf_NC_054857.1_682866_683219_Aspergillus_puulaauensis,17.195,287,304,0.284
Shuf_NC_054860.1_3846189_3845838_Aspergillus_puulaauensis,9.308,175,207,0.663
Shuf_NC_054857.1_1594099_1594417_Aspergillus_puulaauensis,14.232,30,62,0.020
Shuf_NC_054862.1_194719_195057_Aspergillus_puulaauensis,8.021,257,265,0.969
Shuf_NC_054858.1_3383319_3383122_Aspergillus_puulaauensis,6.185,28,39,0.515
Shuf_NC_054861.1_1027471_1027737_Aspergillus_puulaauensis,6.039,36,50,0.529
Shuf_NC_054860.1_4329028_4328890_Aspergillus_puulaauensis,5.188,130,141,0.516
Shuf_NC_054864.1_660904_661282_Aspergillus_puulaauensis,13.294,284,313,0.021
Shuf_NC_054860.1_1879174_1878994_Aspergillus_puulaauensis,5.646,242,253,0.591
Shuf_NC_054863.1_2403101_2402493_Aspergillus_puulaauensis,9.929,483,503,0.070
Shuf_NC_054858.1_2262636_2262788_Aspergillus_puulaauensis,6.261,129,137,0.599
Shuf_NC_054857.1_5163319_5163220_Aspergillus_puulaauensis,5.687,101,136,0.663
Shuf_NC_054859.1_4072742_4071803_Aspergillus_puulaauensis,10.553,973,1008,0.458
Shuf_NC_054859.1_2766889_2767127,0,0,0,1
Shuf_NC_054857.1_4877398_4877068_Aspergillus_puulaauensis,10.375,131,142,0.243
Shuf_NC_054861.1_4009185_4008909_Aspergillus_puulaauensis,11.733,128,154,0.301
Shuf_NC_054859.1_1292972_1293904_Aspergillus_puulaauensis,8.807,579,608,0.973
Shuf_NC_054863.1_218230_217829_Aspergillus_puulaauensis,16.537,452,529,0.183
Shuf_NC_054861.1_1882939_1882773_Aspergillus_puulaauensis,8.281,226,258,0.641
Shuf_NC_054863.1_1506683_1507215_Aspergillus_puulaauensis,9.816,417,443,0.512
Shuf_NC_054859.1_3157963_3157253_Aspergillus_puulaauensis,7.451,507,524,0.313
Shuf_NC_054860.1_3992801_3992133_Aspergillus_puulaauensis,6.493,64,78,0.684
Shuf_NC_054864.1_2124311_2124215_Aspergillus_puulaauensis,10.672,120,137,0.062
Shuf_NC_054862.1_2324012_2323393_Aspergillus_puulaauensis,7.245,675,719,0.574
Shuf_NC_054858.1_1386577_1386130_Aspergillus_puulaauensis,8.007,2,19,0.591
Shuf_NC_054858.1_2740596_2740778_Aspergillus_puulaauensis,16.321,200,229,0.008
Shuf_NC_054860.1_3318911_3318425_Aspergillus_puulaauensis,6.935,514,528,0.307
Shuf_NC_054857.1_1060342_1059931_Aspergillus_puulaauensis,8.761,482,505,0.388
Shuf_NC_054859.1_2860060_2861189_Aspergillus_puulaauensis,11.369,377,430,0.594
Shuf_NC_054858.1_1603971_1604057_Aspergillus_puulaauensis,6.910,108,146,0.266
Shuf_NC_054861.1_1433937_1433823_Aspergillus_puulaauensis,4.548,146,154,0.923
Shuf_NC_054858.1_1370981_1371621_Aspergillus_puulaauensis,17.661,16,63,0.646
Shuf_NC_054863.1_990231_990445_Aspergillus_puulaauensis,7.025,117,134,0.421
Shuf_NC_054859.1_1819969_1820119_Aspergillus_puulaauensis,9.305,156,170,0.126
Shuf_NC_054861.1_3613471_3613605_Aspergillus_puulaauensis,10.466,237,263,0.593
Shuf_NC_054863.1_368440_368358,0,0,0,1
Shuf_NC_054860.1_4188520_4188310_Aspergillus_puulaauensis,10.955,243,284,0.971
Shuf_NC_054859.1_4085255_4085144_Aspergillus_puulaauensis,12.623,178,222,0.317
Shuf_NC_054859.1_3445662_3446344_Aspergillus_puulaauensis,14.068,155,358,0.542
Shuf_NC_054859.1_471217_471855_Aspergillus_puulaauensis,19.455,245,364,0.004
Shuf_NC_054857.1_855432_854877_Aspergillus_puulaauensis,14.627,22,57,0.085
Shuf_NC_054857.1_3634262_3634526_Aspergillus_puulaauensis,11.858,335,370,0.054
Shuf_NC_054860.1_4080758_4079966_Aspergillus_puulaauensis,8.161,3,29,0.251
Shuf_NC_054862.1_1747048_1746938_Aspergillus_puulaauensis,8.612,192,206,0.083
Shuf_NC_054859.1_1004979_1004535_Aspergillus_puulaauensis,16.310,447,515,0.197
Shuf_NC_054858.1_4365630_4365257_Aspergillus_puulaauensis,11.658,480,518,0.302
Shuf_NC_054858.1_2285830_2285912_Aspergillus_puulaauensis,5.499,197,208,0.075
Shuf_NC_054864.1_1326915_1327431_Aspergillus_puulaauensis,22.594,385,423,0.004
Shuf_NC_054862.1_1229956_1229844_Aspergillus_puulaauensis,8.630,6,20,0.522
Shuf_NC_054863.1_1392264_1391435_Aspergillus_puulaauensis,20.759,553,651,0.080
Shuf_NC_054860.1_1236660_1236184_Aspergillus_puulaauensis,10.908,523,570,0.232
Shuf_NC_054862.1_3118346_3117495_Aspergillus_puulaauensis,16.275,924,989,0.016
Shuf_NC_054861.1_2516930_2518057_Aspergillus_puulaauensis,11.601,654,686,0.010
Shuf_NC_054864.1_1921855_1922344_Aspergillus_puulaauensis,7.443,191,229,0.397
Shuf_NC_054860.1_2693245_2692751_Aspergillus_puulaauensis,8.497,521,547,0.355
Shuf_NC_054859.1_2433185_2432964_Aspergillus_puulaauensis,8.752,36,56,0.286
Shuf_NC_054860.1_2139443_2138744_Aspergillus_puulaauensis,11.799,128,145,0.043
Shuf_NC_054859.1_2135931_2136130_Aspergillus_puulaauensis,8.461,258,287,0.327
Shuf_NC_054863.1_2048714_2048535_Aspergillus_puulaauensis,8.489,138,158,0.006
Shuf_NC_054861.1_3974904_3974713_Aspergillus_puulaauensis,7.124,320,337,0.664
Shuf_NC_054862.1_955443_955932_Aspergillus_puulaauensis,10.891,254,313,0.480
Shuf_NC_054860.1_600523_600677_Aspergillus_puulaauensis,6.521,131,160,0.548
Shuf_NC_054859.1_3917124_3917984_Aspergillus_puulaauensis,11.330,976,1005,0.351
Shuf_NC_054859.1_4067166_4067060_Aspergillus_puulaauensis,4.083,73,84,0.564
Shuf_NC_054864.1_1008919_1009792_Aspergillus_puulaauensis,12.257,967,999,0.130
Shuf_NC_054861.1_1311376_1311511_Aspergillus_puulaauensis,5.764,24,41,0.520
Shuf_NC_054857.1_5205587_5205089_Aspergillus_puulaauensis,4.858,542,556,0.597
Shuf_NC_054864.1_322118_323121_Aspergillus_puulaauensis,11.075,537,572,0.215
Shuf_NC_054860.1_3894414_3894666_Aspergillus_puulaauensis,6.819,163,192,0.396
Shuf_NC_054860.1_1395694_1395884_Aspergillus_puulaauensis,6.683,249,263,0.542
Shuf_NC_054858.1_5404097_5403753_Aspergillus_puulaauensis,19.494,36,98,0.622
Shuf_NC_054857.1_4574555_4574641_Aspergillus_puulaauensis,7.824,16,27,0.306
Shuf_NC_054864.1_1838081_1837767_Aspergillus_puulaauensis,11.806,72,101,0.038
Shuf_NC_054858.1_2311433_2312009_Aspergillus_puulaauensis,12.471,358,396,0.197
Shuf_NC_054858.1_2651997_2652431_Aspergillus_puulaauensis,8.920,523,552,0.512
Shuf_NC_054857.1_1312260_1312679_Aspergillus_puulaauensis,10.381,456,470,0.281
Shuf_NC_054857.1_1237158_1236834_Aspergillus_puulaauensis,5.989,153,167,0.681
Shuf_NC_054860.1_3794289_3794163_Aspergillus_puulaauensis,6.390,209,223,0.810
Shuf_NC_054860.1_3396459_3396630_Aspergillus_puulaauensis,6.694,195,203,0.511
Shuf_NC_054857.1_5644012_5644609_Aspergillus_puulaauensis,8.303,366,377,0.093
Shuf_NC_054857.1_1116103_1116964_Aspergillus_puulaauensis,4.296,876,884,0.510
Shuf_NC_054864.1_2750070_2749968_Aspergillus_puulaauensis,7.418,150,182,0.510
Shuf_NC_054863.1_559692_559098_Aspergillus_puulaauensis,7.316,672,701,0.591
Shuf_NC_054861.1_905111_905604_Aspergillus_puulaauensis,5.560,97,105,0.391
Shuf_NC_054860.1_823100_823927_Aspergillus_puulaauensis,6.039,872,898,0.989
Shuf_NC_054858.1_4000909_4001034_Aspergillus_puulaauensis,7.077,250,264,0.873
Shuf_NC_054857.1_3643026_3643203_Aspergillus_puulaauensis,9.434,253,264,0.762
Shuf_NC_054860.1_880861_880193_Aspergillus_puulaauensis,7.546,417,434,0.107
Shuf_NC_054858.1_1181192_1181543_Aspergillus_puulaauensis,4.041,41,49,0.999
Shuf_NC_054862.1_989615_990377_Aspergillus_puulaauensis,17.217,793,825,0.242
Shuf_NC_054857.1_1512368_1512215_Aspergillus_puulaauensis,8.002,173,184,0.539
Shuf_NC_054860.1_1758341_1758121_Aspergillus_puulaauensis,8.009,83,97,0.363
Shuf_NC_054861.1_1989455_1989644_Aspergillus_puulaauensis,6.976,39,53,0.202
Shuf_NC_054861.1_304571_305325_Aspergillus_puulaauensis,15.396,670,741,0.566
Shuf_NC_054863.1_773061_773258_Aspergillus_puulaauensis,9.325,232,246,0.409
Shuf_NC_054859.1_3940916_3941102_Aspergillus_puulaauensis,5.384,302,310,0.638
Shuf_NC_054862.1_3575132_3575035,0,0,0,1
Shuf_NC_054857.1_2244922_2245035_Aspergillus_puulaauensis,7.690,131,139,0.238
Shuf_NC_054860.1_654283_654061_Aspergillus_puulaauensis,9.576,311,349,0.409
Shuf_NC_054862.1_1696334_1696700_Aspergillus_puulaauensis,6.305,353,370,0.972
Shuf_NC_054858.1_3374877_3374227_Aspergillus_puulaauensis,11.946,480,515,0.068
Shuf_NC_054863.1_3141744_3142016_Aspergillus_puulaauensis,2.549,309,317,0.880
Shuf_NC_054861.1_2268379_2268277_Aspergillus_puulaauensis,11.232,122,154,0.027
Shuf_NC_054860.1_1992536_1992320_Aspergillus_puulaauensis,8.584,38,61,0.539
Shuf_NC_054857.1_3186707_3186829_Aspergillus_puulaauensis,18.898,203,220,0.083
Shuf_NC_054859.1_1676290_1676661_Aspergillus_puulaauensis,7.496,270,284,0.876
Shuf_NC_054860.1_3630638_3630065_Aspergillus_puulaauensis,10.857,595,609,0.048
Shuf_NC_054861.1_4074184_4073461,0,0,0,1
Shuf_NC_054858.1_285728_285940,0,0,0,1
Shuf_NC_054858.1_5193919_5193792_Aspergillus_puulaauensis,18.786,228,272,0.012
Shuf_NC_054862.1_240348_240257_Aspergillus_puulaauensis,3.413,150,158,0.976
Shuf_NC_054862.1_1921278_1921420_Aspergillus_puulaauensis,7.108,102,119,0.166
Shuf_NC_054861.1_3542863_3543994_Aspergillus_puulaauensis,10.038,1071,1100,0.555
Shuf_NC_054857.1_2836467_2836184_Aspergillus_puulaauensis,5.230,109,117,0.659
Shuf_NC_054861.1_2246070_2246350_Aspergillus_puulaauensis,7.198,59,109,0.911
Shuf_NC_054860.1_2600966_2601408_Aspergillus_puulaauensis,12.122,266,286,0.335
Shuf_NC_054862.1_2347596_2348264_Aspergillus_puulaauensis,6.651,491,502,0.625
Shuf_NC_054858.1_4783151_4782905_Aspergillus_puulaauensis,6.083,54,71,0.917
Shuf_NC_054859.1_4226002_4225919_Aspergillus_puulaauensis,5.362,107,115,0.741
Shuf_NC_054859.1_1927726_1927587_Aspergillus_puulaauensis,15.993,157,216,0.328
Shuf_NC_054858.1_3222481_3222571_Aspergillus_puulaauensis,9.002,114,149,0.830
Shuf_NC_054859.1_1752408_1752293_Aspergillus_puulaauensis,9.765,13,39,0.604
Shuf_NC_054857.1_1574185_1575274_Aspergillus_puulaauensis,12.792,1119,1136,0.172
Shuf_NC_054863.1_2966272_2966187_Aspergillus_puulaauensis,20.794,128,169,0.195
Shuf_NC_054858.1_4949347_4949082_Aspergillus_puulaauensis,11.624,103,159,0.357
Shuf_NC_054861.1_1045045_1044472_Aspergillus_puulaauensis,6.599,604,615,0.655
Shuf_NC_054859.1_106295_105196_Aspergillus_puulaauensis,3.714,1126,1134,0.389
Shuf_NC_054858.1_3606113_3606360_Aspergillus_puulaauensis,12.766,285,323,0.322
Shuf_NC_054858.1_3506722_3506921_Aspergillus_puulaauensis,10.012,303,350,0.485
Shuf_NC_054858.1_2220758_2220664_Aspergillus_puulaauensis,9.885,2,22,0.077
Shuf_NC_054862.1_3380108_3380345_Aspergillus_puulaauensis,6.087,274,288,0.980
Shuf_NC_054857.1_547021_547138_Aspergillus_puulaauensis,11.071,78,104,0.423
Shuf_NC_054857.1_3393766_3393585_Aspergillus_puulaauensis,7.369,57,71,0.121
Shuf_NC_054862.1_1499069_1498570_Aspergillus_puulaauensis,9.008,519,545,0.947
Shuf_NC_054863.1_2949312_2949530_Aspergillus_puulaauensis,4.124,300,308,0.975
Shuf_NC_054858.1_830809_830897,0,0,0,1
Shuf_NC_054860.1_3220815_3220733_Aspergillus_puulaauensis,6.035,1,18,0.558
Shuf_NC_054861.1_2249981_2250946_Aspergillus_puulaauensis,11.294,336,359,0.025
Shuf_NC_054859.1_1660942_1661292_Aspergillus_puulaauensis,8.899,72,80,0.943
Shuf_NC_054863.1_1064085_1063987_Aspergillus_puulaauensis,7.353,171,179,0.308
Shuf_NC_054860.1_3538292_3538056_Aspergillus_puulaauensis,7.745,111,122,0.132
Shuf_NC_054857.1_5854875_5855280_Aspergillus_puulaauensis,13.550,84,119,0.077
Shuf_NC_054857.1_214391_214616_Aspergillus_puulaauensis,6.250,333,344,0.171
Shuf_NC_054857.1_1945425_1945506_Aspergillus_puulaauensis,14.698,189,230,0.024
Shuf_NC_054858.1_2060888_2060705_Aspergillus_puulaauensis,8.134,157,171,0.519
Shuf_NC_054859.1_1499663_1500502_Aspergillus_puulaauensis,8.441,506,529,0.187
Shuf_NC_054863.1_467853_467451_Aspergillus_puulaauensis,14.279,102,161,0.708
Shuf_NC_054864.1_717603_717685_Aspergillus_puulaauensis,11.862,202,216,0.039
Shuf_NC_054857.1_5955931_5956031_Aspergillus_puulaauensis,15.177,178,249,0.051
Shuf_NC_054860.1_3125714_3126826_Aspergillus_puulaauensis,12.634,728,772,0.378
Shuf_NC_054857.1_4073983_4074924_Aspergillus_puulaauensis,17.703,894,986,0.111
Shuf_NC_054861.1_1908925_1908610_Aspergillus_puulaauensis,7.872,430,450,0.371
Shuf_NC_054858.1_159152_160112_Aspergillus_puulaauensis,21.755,1,66,0.264
Shuf_NC_054859.1_2769046_2769258_Aspergillus_puulaauensis,7.690,126,158,0.853
Shuf_NC_054861.1_55313_55549,0,0,0,1
Shuf_NC_054859.1_1376686_1377328_Aspergillus_puulaauensis,11.415,625,660,0.268
Shuf_NC_054859.1_992050_991084_Aspergillus_puulaauensis,6.656,943,951,0.923
Shuf_NC_054861.1_4165787_4165950_Aspergillus_puulaauensis,8.165,71,82,0.191
Shuf_NC_054858.1_1339498_1339388_Aspergillus_puulaauensis,5.980,165,173,0.259
Shuf_NC_054862.1_1925380_1925785_Aspergillus_puulaauensis,7.085,548,556,0.590
Shuf_NC_054863.1_2391948_2390823_Aspergillus_puulaauensis,13.235,433,474,0.059
Shuf_NC_054858.1_661253_661846_Aspergillus_puulaauensis,7.689,258,272,0.755
Shuf_NC_054864.1_1293710_1294337_Aspergillus_puulaauensis,6.680,176,196,0.918
Shuf_NC_054860.1_2126374_2126671_Aspergillus_puulaauensis,7.851,11,31,0.216
Shuf_NC_054858.1_5098553_5098304_Aspergillus_puulaauensis,7.801,326,400,0.744
Shuf_NC_054862.1_410627_410963_Aspergillus_puulaauensis,6.452,286,297,0.786
Shuf_NC_054860.1_449924_450111_Aspergillus_puulaauensis,7.510,188,232,0.435
Shuf_NC_054858.1_3594593_3594459_Aspergillus_puulaauensis,9.931,66,83,0.280
Shuf_NC_054857.1_3059363_3058421_Aspergillus_puulaauensis,6.497,835,849,0.892
Shuf_NC_054860.1_454672_454521_Aspergillus_puulaauensis,13.388,241,264,0.026
Shuf_NC_054860.1_3239409_3239228_Aspergillus_puulaauensis,6.366,279,293,0.889
Shuf_NC_054857.1_4899003_4898691_Aspergillus_puulaauensis,5.787,67,93,0.979
Shuf_NC_054859.1_598711_598393,0,0,0,1
Shuf_NC_054859.1_1531858_1532004_Aspergillus_puulaauensis,9.632,208,243,0.302
Shuf_NC_054861.1_2800327_2799802_Aspergillus_puulaauensis,4.834,23,37,0.652
Shuf_NC_054864.1_599740_599650_Aspergillus_puulaauensis,12.587,151,183,0.592
Shuf_NC_054857.1_2524069_2523884_Aspergillus_puulaauensis,6.900,230,238,0.582
Shuf_NC_054858.1_1227430_1227172_Aspergillus_puulaauensis,7.698,147,164,0.976
Shuf_NC_054861.1_1147138_1148133_Aspergillus_puulaauensis,6.111,985,993,0.775
Shuf_NC_054860.1_2579313_2579062_Aspergillus_puulaauensis,6.301,377,394,0.464
Shuf_NC_054857.1_5410025_5410727_Aspergillus_puulaauensis,7.120,329,340,0.255
Shuf_NC_054858.1_3428018_3428720_Aspergillus_puulaauensis,9.751,140,205,0.128
Shuf_NC_054862.1_3281796_3281988_Aspergillus_puulaauensis,11.604,250,273,0.619
Shuf_NC_054857.1_4279450_4279178_Aspergillus_puulaauensis,7.036,173,181,0.247
Shuf_NC_054861.1_553112_553253,0,0,0,1
Shuf_NC_054864.1_2740736_2739992_Aspergillus_puulaauensis,16.543,658,702,0.646
Shuf_NC_054860.1_1753966_1753872_Aspergillus_puulaauensis,5.465,4,15,0.553
